Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
19280302,11.72,8.71,5.76,184.7,123.48,68.44
19280303,11.77,8.7,5.74,184.98,123.46,68.16
19280305,11.86,8.72,5.76,186.54,123.76,68.13
19280306,11.89,8.77,5.8,188.05,124.53,68.45
19280307,11.91,8.83,5.83,189.22,124.57,68.49
19280308,11.86,8.82,5.81,188.41,123.99,68.01
19280309,11.89,8.87,5.86,189.03,124.39,68.59
19280310,11.97,8.91,5.9,192.34,125.58,69.2
19280312,11.92,8.84,5.86,191.83,125.28,69.08
19280313,11.92,8.85,5.88,193.02,125.75,69.23
19280314,11.93,8.81,5.88,192.67,125.2,69.09
19280315,11.97,8.76,5.93,192.84,125.3,69.52
19280316,11.94,8.82,5.95,194.12,126.15,70.15
19280317,11.97,8.88,5.98,196.4,127.16,70.94
19280319,12.01,8.89,6.01,196.12,127.74,71.29
19280320,12.09,8.99,6.06,196.54,127.74,70.82
19280321,12.11,9.07,6.11,198.34,127.61,70.83
19280322,12.19,9.15,6.2,200.14,128.66,71.56
19280323,12.12,9.09,6.14,199.58,128.28,71.13
19280324,12.13,9.1,6.15,202.16,128.98,71.17
19280326,12.03,9.1,6.12,203,128.69,71.01
19280327,12.11,9.2,6.18,205.78,129.41,71.41
19280328,12.07,9.18,6.18,204.07,129.45,72.06
19280329,12.18,9.24,6.19,203.21,129.93,72.3
19280330,12.23,9.3,6.23,203.42,130.15,72.75
19280331,12.47,9.39,6.31,207.52,131.25,73.81
19280402,12.11,9.38,6.33,207.15,131.04,73.98
19280403,12.05,9.37,6.34,204.62,130.16,73.55
19280404,12.32,9.41,6.38,205.73,130.88,74.52
19280405,12.33,9.41,6.41,205.54,130.61,74.34
19280409,12.39,9.52,6.49,208.59,131.64,75.27
19280410,12.53,9.68,6.56,209.07,132.04,75.72
19280411,12.39,9.68,6.51,207.56,131,74.72
19280412,12.53,9.83,6.65,210.61,132.55,76.4
19280413,12.47,9.83,6.65,210.36,132.21,75.2
19280414,12.68,9.92,6.72,213.64,133.48,75.93
19280416,12.65,9.88,6.68,212.38,132.98,75.48
19280417,12.59,9.95,6.7,212.93,134.33,75.45
19280418,12.53,9.93,6.62,211.15,133.55,74.84
19280419,12.55,9.96,6.63,211.51,133.45,74.92
19280420,12.62,10.13,6.73,212.59,134.19,75.57
19280423,12.44,9.99,6.66,209.48,132.92,74.34
19280424,12.35,9.97,6.61,207.47,132.68,74.07
19280425,12.45,10,6.65,208.5,132.98,74.63
19280426,12.5,10.08,6.76,209.09,134.29,75.95
19280427,12.61,10.12,6.87,209.96,135.51,76.76
19280428,12.62,10.24,6.96,212.48,136.62,77.52
19280430,12.65,10.32,6.96,212.92,138.01,77.83
19280501,12.84,10.38,6.95,212.94,139.28,77.24
19280502,12.84,10.4,7.02,213.79,139.33,77.43
19280503,13.01,10.42,7.04,214.35,138.93,78.05
19280504,13.1,10.45,7.05,215.75,139.16,77.87
19280507,13.18,10.51,7.08,219.12,140.09,78.95
19280508,13.29,10.58,7.14,221.32,140.24,79.29
19280509,13.2,10.52,7.07,220.29,139.34,78.73
19280510,13.19,10.53,7.08,219.73,139.91,79.36
19280511,13.31,10.5,7.08,219.11,139.75,79.24
19280514,13.51,10.66,7.11,220.67,140.56,79.66
19280515,13.64,10.73,7.21,221.6,141.1,80.06
19280516,13.79,10.76,7.24,221.56,140.85,79.8
19280517,13.61,10.53,7.11,218.16,139.8,78.3
19280518,13.66,10.5,7.11,220.15,140.18,78.15
19280521,13.48,10.43,7.15,217.28,139.77,77.73
19280522,13.39,10.37,7.1,215.08,137.84,76.59
19280523,13.2,10.22,6.91,211.79,136.4,75.4
19280524,13.49,10.41,7,215.95,138.26,77.18
19280525,13.62,10.48,7.11,216.92,138.84,77.56
19280528,13.74,10.53,7.14,216.83,139.41,77.72
19280529,13.43,10.35,6.97,213.5,137.62,76.19
19280531,13.49,10.39,7.02,215.98,138.36,76.83
19280601,13.95,10.54,7.12,218.63,139.72,77.65
19280602,13.94,10.62,7.12,219.61,139.85,77.46
19280604,14.05,10.71,7.19,221.49,140.34,77.88
19280605,13.84,10.53,7.03,216.79,138.18,76.42
19280606,13.95,10.55,7.08,217.42,138.39,76.7
19280607,13.83,10.51,7.06,215.62,137.32,75.78
19280608,13.76,10.33,6.95,215.1,136.56,75.28
19280609,13.57,10.15,6.8,212.43,134.36,73.87
19280611,13.4,10.01,6.67,209.72,132.6,72.93
19280612,13.01,9.64,6.44,204.91,129.96,71.17
19280613,12.35,9.07,6.13,200.62,127.82,69.52
19280614,12.68,9.43,6.37,206.65,131.72,71.85
19280615,12.94,9.61,6.66,208.22,133.13,72.72
19280616,12.64,9.47,6.58,204.69,131.84,71.45
19280618,12.53,9.46,6.53,204.72,131.99,71.39
19280619,12.27,9.27,6.4,200.92,129.22,69.77
19280620,12.07,9.08,6.29,199.85,128.83,69.36
19280621,12.22,9.2,6.41,202.37,130.34,70.53
19280622,12.3,9.27,6.47,202.52,130.4,70.97
19280623,12.26,9.3,6.49,202.4,130.31,71.05
19280625,12.18,9.24,6.44,201.05,129.5,70.22
19280626,12.05,9.22,6.43,201.11,129.76,70.51
19280627,12.19,9.28,6.49,203.48,130.76,71.4
19280628,12.4,9.44,6.58,205.92,131.97,71.99
19280629,12.55,9.52,6.65,208.11,132.73,72.45
19280630,12.58,9.57,6.69,209.05,133.15,73.06
19280702,10.38,9.49,6.65,167.93,156.92,78.2
19280703,10.27,9.39,6.54,165.51,155.43,77.12
19280705,10.36,9.52,6.64,168.73,157.62,78.32
19280706,10.43,9.62,6.71,170.94,158.6,79.06
19280707,10.4,9.62,6.71,169.98,158.33,78.9
19280709,10.39,9.65,6.76,170.4,158.7,79.08
19280710,10.46,9.63,6.74,170.71,158.24,79.21
19280711,10.44,9.61,6.7,171.08,157.39,78.51
19280712,10.29,9.37,6.54,166.12,154.46,76.82
19280713,10.13,9.28,6.47,164.18,154.14,76.57
19280714,10.2,9.35,6.5,165.48,154.92,77.21
19280716,10.2,9.36,6.54,165.29,155.06,77.1
19280717,10.07,9.24,6.44,163.02,153.34,76.19
19280718,10.08,9.25,6.44,164.55,153.49,76.32
19280719,10.18,9.29,6.49,166.72,154.35,76.77
19280720,10.16,9.33,6.52,166.24,154.16,76.9
19280721,10.1,9.36,6.52,166.45,154.27,76.83
19280723,10.11,9.35,6.52,165.74,154.1,76.84
19280724,10.18,9.39,6.53,167.11,154.73,77.36
19280725,10.16,9.41,6.57,166.89,154.97,77.52
19280726,10.21,9.43,6.58,167.81,155.63,77.68
19280727,10.19,9.45,6.6,168.13,155.99,77.87
19280728,10.29,9.46,6.61,170.02,156.87,78.28
19280730,10.28,9.48,6.62,170.72,157.08,78.51
19280731,10.3,9.43,6.6,170.24,156.95,78.66
19280801,10.4,9.27,6.58,170.03,156.52,78.69
19280802,10.43,9.29,6.59,170.11,157.19,78.91
19280803,10.39,9.28,6.55,169.04,156.76,78.58
19280804,10.39,9.3,6.56,169.32,156.92,78.77
19280806,10.4,9.33,6.61,169.92,157.05,78.94
19280807,10.46,9.4,6.62,171.33,158.27,79.43
19280808,10.44,9.35,6.64,170.55,157.75,79.47
19280809,10.37,9.29,6.55,168.11,156.24,78.87
19280810,10.38,9.27,6.56,168.64,156.28,78.66
19280811,10.34,9.26,6.53,167.74,156.11,78.22
19280813,10.39,9.26,6.54,167.96,156.43,78.36
19280814,10.37,9.24,6.56,167.85,156.46,78.22
19280815,10.36,9.23,6.54,165.95,155.99,77.64
19280816,10.43,9.3,6.6,169.46,157.36,78.67
19280817,10.51,9.37,6.64,170.89,158.45,79.71
19280818,10.53,9.37,6.62,171.49,158.73,79.81
19280820,10.57,9.39,6.67,171.86,159.16,80.48
19280821,10.62,9.39,6.7,172.42,159.27,80.62
19280822,10.69,9.43,6.72,174.46,160.87,81.06
19280823,10.71,9.43,6.72,175.57,160.51,80.79
19280824,10.74,9.42,6.73,175.45,160.5,81
19280825,10.85,9.54,6.79,178.55,161.85,82.1
19280827,10.86,9.56,6.8,179.34,162,82.32
19280828,10.88,9.54,6.76,179.44,161.18,81.95
19280829,10.92,9.6,6.75,180.47,162.24,82.52
19280830,10.95,9.61,6.79,181.02,162.72,82.69
19280831,10.97,9.62,6.82,181.64,162.99,82.82
19280901,11.02,9.86,6.84,184.42,164.56,83.8
19280904,11.09,9.89,6.87,184.75,164.91,84.26
19280905,11.14,9.93,6.87,184.97,165.89,84.45
19280906,11.16,9.97,6.89,185.65,166.6,84.43
19280907,11.09,9.97,6.89,184.49,166.11,84.28
19280908,11.19,10.12,6.93,185.65,166.82,84.78
19280910,11.17,10.13,6.9,184.95,166.24,84.71
19280911,11.18,10.1,6.9,184.46,165.34,84.52
19280912,11.21,10.16,6.95,185.97,166.16,85.22
19280913,11.22,10.18,6.98,186.68,166.68,85.56
19280914,11.27,10.16,6.96,186.35,166.64,85.52
19280915,11.31,10.19,7,186.17,167.1,86.04
19280917,11.38,10.24,7.05,186.82,168.02,87.52
19280918,11.53,10.27,7.18,188.04,168.65,87.84
19280919,11.62,10.24,7.13,186.72,167.63,87.22
19280920,11.59,10.25,7.17,186.43,167.55,87.23
19280921,11.64,10.26,7.24,187.53,166.79,87.1
19280922,11.6,10.32,7.27,189.03,167.82,87.55
19280924,11.57,10.3,7.31,188.09,167.68,87.67
19280925,11.63,10.33,7.31,189.24,168.68,88.47
19280926,11.59,10.32,7.33,189.08,168.28,88.02
19280927,11.57,10.32,7.31,189.27,167.89,87.13
19280928,11.46,10.18,7.21,186.62,166.22,86.36
19280929,11.47,10.16,7.17,186.91,165.6,86.24
19281001,11.82,10.29,7.25,188.17,168.21,87.25
19281002,11.93,10.29,7.3,187.92,167.65,86.78
19281003,11.83,10.29,7.25,186.99,167.05,86.09
19281004,11.86,10.31,7.28,186.32,166.45,86.01
19281005,11.81,10.39,7.33,187.14,166.69,85.98
19281006,11.84,10.39,7.33,186.39,166.08,85.67
19281008,11.83,10.39,7.33,186,166.18,85.74
19281009,11.8,10.4,7.26,185.42,165.78,85.68
19281010,11.9,10.42,7.22,186.39,165.56,85.47
19281011,12.05,10.52,7.28,188.29,166.94,86.59
19281013,12.18,10.57,7.3,188.92,167.57,86.13
19281015,12.35,10.65,7.34,190.21,168.18,86.58
19281016,12.39,10.62,7.35,190.72,168.7,87.35
19281017,12.39,10.63,7.4,191.08,169.5,87.88
19281018,12.52,10.69,7.5,191.29,170.02,88.14
19281019,12.53,10.69,7.49,192.51,169.98,88.24
19281020,12.58,10.73,7.47,193.98,170.1,88.56
19281022,12.64,10.69,7.45,192.43,169.86,88.42
19281023,12.81,10.64,7.43,191.84,170.15,88.24
19281024,12.85,10.73,7.49,193.14,171.33,89.09
19281025,12.88,10.85,7.54,193.74,171.46,90.22
19281026,12.83,10.82,7.52,193.52,171.47,90.11
19281027,12.64,10.66,7.4,190.93,170.39,88.84
19281029,12.79,10.75,7.49,193.09,171.35,89.73
19281030,12.87,10.79,7.58,194,172.86,90.67
19281031,12.69,10.66,7.45,191.98,171.13,89.66
19281101,12.6,10.81,7.36,192.91,170.61,88.92
19281102,12.84,10.89,7.43,195.35,172.6,90.48
19281103,12.72,10.9,7.42,195.09,172.66,90.15
19281105,12.77,10.9,7.39,195.17,172.68,90.27
19281107,12.87,10.97,7.47,197.11,174.9,91.34
19281108,13.01,11.1,7.61,198.81,177.57,92.92
19281109,12.95,11.1,7.56,197.95,177.36,92.5
19281110,13.02,11.19,7.6,199.26,178.62,93.89
19281112,13.06,11.24,7.71,200.91,179.96,94.5
19281113,13.07,11.25,7.7,201.68,180.55,95.03
19281114,13.07,11.28,7.71,201.97,180.83,94.75
19281115,13.19,11.37,7.7,201.53,181.72,95.04
19281116,13.29,11.37,7.7,202.38,182.36,94.9
19281117,13.46,11.48,7.79,205.04,185.81,96.97
19281119,13.47,11.49,7.79,205.44,185.98,97.02
19281120,13.37,11.53,7.81,205.84,186.2,98.21
19281121,13.32,11.66,7.91,208.42,188.35,99.7
19281122,13.13,11.51,7.82,205.42,185.35,97.59
19281123,13.22,11.67,7.93,208.32,187.69,99.62
19281126,13.32,11.69,7.98,208.92,188.19,99.45
19281127,13.32,11.76,8.07,209.42,189.37,99.97
19281128,13.58,11.88,8.16,209.97,189.65,100.48
19281130,13.69,12.02,8.28,212.77,191.83,100.33
19281201,13.71,12.02,8.12,214.13,193.28,100.11
19281203,13.56,11.98,8.11,212.56,192.14,99.78
19281204,13.56,11.97,8.04,211.58,190.39,98.99
19281205,13.63,11.99,8.09,212.29,190.52,98.4
19281206,13.71,11.95,8.08,210.96,188.62,97.65
19281207,13.28,11.46,7.73,204.24,181.87,93.14
19281208,12.96,11.22,7.51,197.95,178.47,92.32
19281210,12.66,10.92,7.33,193.91,175.9,90.64
19281211,12.69,11.04,7.38,196.64,179.38,92.72
19281212,13.05,11.46,7.64,200.76,182.89,94.73
19281213,12.91,11.37,7.58,199.13,181.6,94.25
19281214,12.97,11.31,7.62,198.22,180.84,94.12
19281215,13.07,11.26,7.63,198.26,181.36,94.31
19281217,13.04,11.25,7.61,197.26,181,94.07
19281218,12.99,11.12,7.54,196.69,180.25,93.36
19281219,13.13,11.2,7.61,199.08,181.8,94.33
19281220,13.22,11.3,7.71,201.59,183.71,95.68
19281221,13.24,11.35,7.73,202.75,183.89,95.92
19281222,13.39,11.38,7.6,205.49,185.23,97.03
19281224,13.43,11.44,7.6,205.7,185.53,96.82
19281226,13.55,11.54,7.65,208.5,186.59,96.67
19281227,13.5,11.51,7.64,207.42,186.47,96.52
19281228,13.51,11.52,7.63,209.34,187.36,97.45
19281229,13.59,11.65,7.7,212.4,189.3,98.66
19281231,13.66,11.74,7.73,212.34,189.95,99.2
19290102,14.01,12.84,8.32,219.85,192.09,106.43
19290103,14.27,13.09,8.48,223.94,194.33,108.01
19290104,14.28,13.16,8.46,224.12,194.77,107.8
19290105,14.21,13.17,8.44,223.81,194.71,108.49
19290107,14.15,13.07,8.4,221.61,193.36,106.99
19290108,13.85,12.87,8.28,218.84,191.07,105.44
19290109,13.77,12.91,8.3,218.97,190.36,105.2
19290110,13.95,13.06,8.43,221.7,192.45,106.58
19290111,14.05,13.09,8.46,222.2,192.85,106.8
19290112,14.12,13.13,8.48,221.52,192.93,107.02
19290114,14.07,13.13,8.49,221.21,192.3,106.77
19290115,14.13,13.2,8.54,221.87,192.87,107.41
19290116,13.89,13.05,8.44,219.34,191.55,105.54
19290117,13.91,13.18,8.54,221.54,193.42,106.39
19290118,13.96,13.16,8.59,223.08,195.15,106.89
19290119,14.03,13.18,8.61,222.63,195.48,107.06
19290121,14.06,13.2,8.62,222.5,196.56,107.76
19290122,13.93,13.18,8.63,223.62,196.09,108.48
19290123,13.88,13.18,8.65,225.85,196.95,108.4
19290124,13.88,13.14,8.61,227.8,197.78,108.68
19290125,13.77,13.07,8.49,225.79,196.46,107
19290126,13.87,13.1,8.49,230.16,198.32,106.93
19290128,13.88,13.14,8.48,230.2,199.95,106.89
19290129,13.84,13.14,8.45,229.45,198.99,106.58
19290130,13.84,13.03,8.4,228.8,198.51,105.98
19290131,13.87,12.96,8.36,229.99,198.88,106.25
19290201,14.31,12.8,8.37,234.49,202.14,114.75
19290202,14.33,12.89,8.42,235.19,203.79,116.28
19290204,14.31,12.96,8.49,234.85,203.85,116.82
19290205,14.34,12.98,8.53,234.22,202.63,116.29
19290206,14.42,13,8.56,234.81,203.01,116.48
19290207,14.35,12.85,8.42,232.92,201.58,115.44
19290208,13.87,12.51,8.18,225.86,195.98,112.39
19290211,13.57,12.36,8.1,223.05,194.8,111.51
19290213,13.85,12.53,8.25,227.7,198.86,115.48
19290214,14.01,12.61,8.2,227.71,199.33,115.51
19290215,13.77,12.51,8.14,226.4,197.76,114.97
19290216,13.64,12.35,8,222.58,194.4,112.65
19290218,13.38,12.15,7.87,219.36,192.09,111.51
19290219,13.52,12.18,7.95,221.2,194.23,113.36
19290220,13.63,12.34,8.02,222.15,194.34,112.82
19290221,13.82,12.49,8.12,224.66,195.56,114.17
19290225,13.88,12.55,8.15,226.67,196.85,115.34
19290226,14.06,12.65,8.18,227.03,197.82,115.89
19290227,14.22,12.67,8.2,226.88,199.54,116.19
19290228,14.2,12.76,8.35,230.64,200.8,117.22
19290301,14.4,12.85,8.34,232.44,202.78,117.01
19290302,14.6,12.94,8.44,234.3,204.54,119.15
19290304,14.5,12.91,8.43,233.14,204.13,119.85
19290305,14.31,12.83,8.37,230.79,202.47,119.01
19290306,14.17,12.69,8.28,228.53,201.51,119.33
19290307,13.82,12.5,8.09,225.51,198.5,116.96
19290308,13.87,12.52,8.13,227.11,199.96,118.41
19290309,13.96,12.55,8.19,228.28,201.34,118.87
19290311,13.97,12.61,8.21,228.47,201.33,118.09
19290312,13.81,12.49,8.11,225.73,198.48,116.22
19290313,13.78,12.5,8.09,226.02,199.41,116.57
19290314,13.79,12.69,8.12,228.44,201.27,117.74
19290315,13.91,12.9,8.24,233.31,203.48,119.06
19290316,14.07,12.95,8.34,236.2,205.9,120.46
19290318,14.17,12.96,8.36,236.33,206.78,121.29
19290319,14.08,12.91,8.33,235.11,206.37,120.59
19290320,14.02,12.84,8.32,234.23,207.22,121.32
19290321,13.94,12.78,8.31,233.32,208.39,121.96
19290322,13.97,12.74,8.27,233.19,206.99,121.08
19290323,13.9,12.57,8.14,230.76,204.41,119.24
19290325,13.76,12.46,8.05,228.47,202.67,117.34
19290326,13.22,11.98,7.73,221.58,197.05,113.02
19290327,12.73,11.49,7.46,219.16,196.04,111.8
19290328,13.29,12,7.76,225.52,202.89,116.13
19290401,13.48,12.44,7.99,232.28,207.56,119.25
19290402,13.07,12.13,7.77,227.17,203.24,116.23
19290403,13.16,12.33,7.9,229.57,206.15,117.22
19290404,13.06,12.23,7.86,227.5,203.39,115.91
19290405,13.23,12.32,7.93,230.42,205.69,118.09
19290406,13.29,12.24,7.89,229.04,203.77,116.5
19290408,13.25,12.21,7.89,228.51,204.68,117.27
19290409,13.17,12.14,7.8,227.19,202.12,115.37
19290410,12.96,11.95,7.64,225.4,200.54,114.24
19290411,12.98,12,7.66,226.52,201.58,114.73
19290412,12.98,12.15,7.72,228.87,203.74,116.15
19290413,13.08,12.27,7.82,231.18,204.4,115.84
19290415,13.05,12.35,7.82,230.59,204.76,115.6
19290416,13.06,12.33,7.82,229.07,203.59,114.48
19290417,13.08,12.34,7.79,229.17,203.56,114.6
19290418,13.15,12.49,7.81,231.46,205.46,116.17
19290419,13.27,12.6,7.84,233.35,205.45,116.62
19290420,13.26,12.61,7.81,233.03,205.57,116.26
19290422,13.36,12.56,7.8,233.44,206.06,116.38
19290423,13.38,12.63,7.85,235.47,207.64,117.1
19290424,13.44,12.76,7.9,237.31,208.19,117.39
19290425,13.42,12.77,7.9,236.57,207.67,117.51
19290426,13.36,12.67,7.88,234.57,206.79,116.99
19290427,13.38,12.58,7.85,234.32,206.69,116.85
19290429,13.45,12.67,7.93,235.14,207.89,117.75
19290430,13.31,12.66,7.91,233.66,206.9,117.37
19290501,14.08,12.93,8.22,238.2,209.8,128.89
19290502,14.1,12.94,8.27,239.33,209.1,128.19
19290503,14.09,12.98,8.26,240.36,209.16,127.91
19290504,14.18,13.09,8.28,242.36,210.68,128.47
19290506,14.17,13.09,8.29,243.12,211.4,129.2
19290507,14.08,13.04,8.19,241.8,210.62,128.26
19290508,13.99,12.97,8.13,239.74,209.52,127.35
19290509,13.99,12.93,8.17,240.5,209.69,127.01
19290510,13.91,12.91,8.08,238.32,210.36,126.38
19290511,13.99,13.02,8.19,241.62,212.09,127.64
19290513,13.99,13.01,8.19,240.39,211.62,127.29
19290514,13.67,12.68,7.97,235.59,207.48,124.03
19290515,13.76,12.7,8.01,239.38,208.54,124.71
19290516,13.7,12.67,8,239.07,207.58,123.93
19290517,13.67,12.62,7.94,239.22,207.74,123.73
19290518,13.79,12.74,7.98,242.58,208.45,124.71
19290520,13.74,12.71,7.96,243,207.49,124.23
19290521,13.56,12.47,7.88,235.96,205.64,121.76
19290522,13.34,12.34,7.77,236.73,206.49,120.05
19290523,13.16,12.06,7.52,228.03,201.2,115.88
19290524,13.13,12.11,7.55,232.79,203.66,117.57
19290525,13.2,12.11,7.55,231.25,202.79,116.96
19290527,13.07,12.03,7.48,230.77,201.94,116.56
19290528,12.61,11.62,7.14,222.39,196.97,112.9
19290529,12.64,11.59,7.17,225.13,199.33,114.75
19290531,12.63,11.7,7.19,224.9,199.67,116.14
19290601,12.64,13.18,7.22,227.64,202.87,118.91
19290603,12.73,13.35,7.27,228.8,204.07,119.71
19290604,12.8,13.68,7.4,231.85,206.86,121.31
19290605,12.98,13.91,7.5,236.32,208.74,122.12
19290606,13.03,13.81,7.47,236.07,207.47,121.54
19290607,12.99,13.89,7.5,237.43,207.47,122.3
19290608,13,13.79,7.44,235.85,206.95,121.62
19290610,12.87,13.79,7.44,234.26,206.74,121.94
19290611,12.78,13.63,7.47,233.36,205.64,120.98
19290612,12.83,13.66,7.46,235.27,205.79,121.51
19290613,12.85,13.67,7.48,236.01,205.45,120.96
19290614,12.91,13.77,7.56,239.51,207.64,122.22
19290615,12.98,13.8,7.63,240.34,207.84,122.97
19290617,12.96,13.92,7.66,240.92,208.37,124.61
19290618,12.97,14.02,7.71,245.28,210.86,125.11
19290619,13.01,14.02,7.7,244.93,212.12,125.31
19290620,13.02,13.89,7.66,243.83,210.66,124.04
19290621,13,13.96,7.63,245.39,210.9,124.37
19290622,13.07,14.05,7.68,246.47,212.67,126.12
19290624,13.06,14.23,7.72,246.13,213.86,127.09
19290625,13.07,14.17,7.71,246.67,213.19,126
19290626,13.11,14.22,7.69,250.17,214.4,125.71
19290627,13.21,14.31,7.75,251.12,215.87,126.49
19290628,13.25,14.32,7.71,251.52,216.16,126.52
19290629,13.29,14.34,7.66,254.4,218.1,127.16
19290701,13.98,11.31,7.5,253.19,196.08,120.98
19290702,14.02,11.29,7.54,254.44,196.58,121.85
19290703,14.04,11.33,7.57,257.41,198.65,123.59
19290705,14.11,11.39,7.59,258.9,198.7,123.76
19290706,14.13,11.52,7.61,261.58,198.83,123.59
19290708,14.17,11.5,7.62,261.59,199.69,123.73
19290709,14.23,11.54,7.74,261.25,199.91,124.46
19290710,14.28,11.63,7.74,260.42,201.28,124.35
19290711,14.3,11.59,7.7,260.23,200.53,124.25
19290712,14.27,11.56,7.66,260.28,200.45,123.86
19290713,14.24,11.57,7.68,262.17,202.37,124.72
19290715,14.28,11.59,7.73,261.97,204.09,126.96
19290716,14.2,11.51,7.73,259.88,203.69,127.87
19290717,14.2,11.46,7.79,261.39,204.63,127.78
19290718,14.31,11.51,7.78,261.83,205.02,128.56
19290719,14.24,11.44,7.77,261.82,204.57,127.88
19290720,14.26,11.39,7.8,261.19,206.42,129.18
19290722,14.29,11.42,7.81,261.51,206.81,129.93
19290723,14.11,11.31,7.71,258.77,204.27,127.8
19290724,14.05,11.34,7.75,261.87,206.24,128.69
19290725,13.94,11.29,7.7,260.15,206.23,127.99
19290726,13.93,11.26,7.66,262.02,207.63,127.5
19290727,13.89,11.2,7.64,260.49,207.16,126.87
19290729,13.88,11.19,7.61,259.67,205.94,125.76
19290730,13.72,11.07,7.58,256.6,203.63,124.43
19290731,13.88,11.13,7.67,259.4,205.55,125.67
19290801,13.94,10.84,7.78,260.97,208.06,126.51
19290802,13.92,10.87,7.79,263.07,210.49,126.62
19290803,13.82,10.87,7.75,265.83,212.79,127.59
19290805,13.83,10.83,7.75,268.63,213.46,127.46
19290806,13.62,10.74,7.7,266.06,212.6,127.17
19290807,13.6,10.74,7.67,264.7,211.26,126.85
19290808,13.55,10.64,7.63,261.43,209.58,126.45
19290809,13.52,10.68,7.64,264.29,211.28,127.48
19290810,13.1,10.43,7.38,253.37,205.02,123.59
19290812,13.17,10.49,7.48,257.95,207.57,126.03
19290813,13.3,10.61,7.59,260.64,211.99,127.36
19290814,13.26,10.61,7.6,262.78,213.82,127.19
19290815,13.21,10.63,7.53,262.52,214.83,127.47
19290816,13.23,10.59,7.58,263.03,215.72,127.73
19290817,13.49,10.71,7.69,268.92,221.02,129.7
19290819,13.46,10.75,7.78,268.63,222.54,130
19290820,13.5,10.75,7.71,270.55,223.22,130.75
19290821,13.54,10.78,7.76,271.02,224.68,130.89
19290822,13.51,10.73,7.74,271.13,223.33,130.66
19290823,13.55,10.76,7.75,274.08,225.51,130.91
19290824,13.53,10.73,7.72,277,228.44,131.57
19290826,13.46,10.73,7.68,277.4,229.56,131.96
19290827,13.49,10.65,7.7,276.52,229.96,132.32
19290828,13.54,10.65,7.7,276.57,229.51,132.82
19290829,13.55,10.67,7.68,276.27,229.49,133.7
19290830,13.63,10.72,7.74,278.02,231.06,134.71
19290903,13.5,11.08,7.7,283.13,231.79,135.36
19290904,13.48,11.16,7.66,284.99,232.24,135.48
19290905,13.42,11.16,7.6,285.95,229.38,134.51
19290906,13.31,11.03,7.51,279.59,225.25,132.5
19290907,13.38,11.13,7.58,286.64,229.36,134.54
19290909,13.33,11.15,7.59,287.59,230.27,134.74
19290910,13.25,11.1,7.55,287.4,228.46,133.85
19290911,13.26,11.03,7.5,280.52,225.67,131.95
19290912,13.24,11.06,7.51,283.26,229.35,133.38
19290913,13.21,11.05,7.52,280.78,226.33,132.04
19290914,13.3,11.08,7.53,281.93,226.14,132.68
19290916,13.36,11.09,7.55,282.01,226.99,133.18
19290917,13.4,11.11,7.61,285.66,229.65,133.54
19290918,13.46,11.15,7.6,283.74,227.59,132.75
19290919,13.44,11.03,7.61,283.82,230.06,133.13
19290920,13.47,11.03,7.61,285.28,229,133.5
19290921,13.41,10.97,7.58,283.22,226.14,132.41
19290923,13.4,10.96,7.59,283.69,224.96,132.06
19290924,13.37,10.9,7.56,281.72,225.42,131.7
19290925,13.29,10.78,7.49,277.02,222.43,130.31
19290926,13.11,10.68,7.47,277.89,221.43,129.51
19290927,13.27,10.76,7.53,280.14,224.43,129.83
19290928,13.04,10.6,7.4,272.04,219.77,127.29
19290930,12.98,10.55,7.4,272.97,220.54,128.08
19291001,13.3,10.58,7.44,272.14,220.71,128.41
19291002,13.14,10.47,7.36,271.36,218.99,127.58
19291003,13.24,10.57,7.39,272.98,221.3,128.47
19291004,12.97,10.36,7.25,261.87,213.81,125.43
19291005,12.59,10.14,7.04,259.59,211.42,124.64
19291007,12.95,10.45,7.21,270.5,218.45,127.78
19291008,13.28,10.64,7.38,274.13,223.45,130.96
19291009,13.28,10.71,7.4,273.95,223.6,130.72
19291010,13.18,10.66,7.38,273.75,222.63,130.58
19291011,13.31,10.74,7.41,277.7,225.74,132.08
19291014,13.4,10.75,7.44,275.57,225.79,132.25
19291015,13.48,10.7,7.41,274.12,224.84,132.1
19291016,13.45,10.67,7.39,272.28,223.27,131.83
19291017,13.23,10.49,7.29,262.55,217.62,129.02
19291018,13.1,10.44,7.26,265.74,220.55,129.94
19291019,12.99,10.34,7.24,258.14,216.6,128.22
19291021,12.71,10.13,7.1,249.93,211.92,126.09
19291022,12.41,9.91,6.95,246.19,210.04,124.65
19291023,12.56,10.05,7.05,251.86,213.77,126.2
19291024,12.05,9.64,6.68,235.44,203.29,121.19
19291025,11.32,8.99,6.26,225.18,198.21,119.65
19291026,11.47,9.03,6.4,228.79,199.91,120.9
19291028,11.49,9.14,6.46,226.92,199.75,120.59
19291029,10.29,8.47,5.89,196.14,180.46,111.82
19291030,9.28,7.52,5.27,169.36,163,102.23
19291031,9.42,7.95,5.43,192.43,179.63,110.28
19291104,9.9,8.49,5.42,205.69,188.01,113.01
19291106,9.65,8.3,5.33,193.8,181.49,110.62
19291107,8.88,7.69,4.92,170.95,167.29,101.92
19291108,8.57,7.56,4.82,177.56,169.79,103.77
