Date,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
20241204,655.95,1336.57,1124.68,50331.02,58418.98,70286.58
20241205,659.88,1342.4,1132.09,50895.96,58511.99,71019.44
20241206,650.81,1326.97,1119.83,50783.24,58423.62,70819.32
20241209,658.75,1328.5,1132.75,50488.17,58460.45,71476.77
20241210,657,1324.21,1122.13,49771.9,58149.53,71015.71
20241211,653.53,1318.75,1115.94,49124.42,57946.42,71057.4
20241212,655.72,1328.18,1124.3,49657.5,58084,72031.28
20241213,647.52,1313.96,1105.39,49271.59,57948.86,71478.87
20241216,644.14,1307.06,1096.58,48752.43,58368.27,71303.56
20241217,650.34,1314.4,1107.67,48344.38,58640.65,71962.14
20241218,645.22,1296.69,1095.11,48008.04,58340.54,71746.09
20241219,617.42,1242.89,1045.47,46957.96,56809.54,69124.44
20241220,615.37,1239.41,1040.96,47017.55,56715.59,69042.36
20241223,623.34,1250.56,1052.7,47891.56,57397.49,69519.4
20241224,622.38,1248.76,1047.47,48627.54,57747.07,69896.55
20241226,628.87,1261.98,1056.35,48909.73,58375.49,70864.51
20241227,639.21,1272.74,1068.32,48947.49,58509.88,70663.22
20241230,628.7,1254.79,1051.41,48333.74,58033.41,69694.33
20241231,621.73,1248.52,1043.14,48029.35,57388.28,68833.79
20250102,626.56,1254.37,1049.7,47682.36,57255.53,68516.77
20250103,627.37,1249.42,1052.88,48196.79,56896.45,68372.46
20250106,641.77,1264.89,1076.4,49206.76,57230.13,69504.77
20250107,644.72,1260.73,1074.66,49824.59,57279.34,70019.83
20250108,635.6,1248.11,1069.77,48568.01,56979.32,69197.84
20250110,630.52,1245.33,1060.54,48557.12,57109.59,69307.38
20250113,613.66,1218.09,1032.17,47537.52,56162.93,68510.94
20250114,610.38,1226.6,1028.44,47402.74,56385.31,68578.59
20250115,613.76,1242.46,1040.4,47358.34,56673.9,68532.97
20250116,628.82,1265.46,1066.35,48214.83,57455.15,70160.24
20250117,627.32,1269.63,1069.29,48106.6,57321.87,70065.4
20250121,630.28,1274.9,1076.71,48724.32,57832.14,70752.2
20250122,644.43,1300.29,1097.97,49454.58,58071.78,71557.67
20250123,642.34,1289.72,1090.89,50118.37,58022.27,72370.47
20250124,647.17,1295.16,1094.95,50434.75,58326.9,72682.1
20250127,645.41,1294.71,1092.16,49799.49,58306.07,72628.18
20250128,638.32,1292.06,1067.15,46927.65,58380.84,71759.23
20250129,639.6,1298.2,1073.49,48042.88,58579.42,72458.14
20250130,637.08,1299.39,1073.66,47511.11,58519.58,72152.29
20250131,642.89,1311.96,1086.63,47936.39,58931.47,72416.73
20250203,640.34,1305.03,1078.39,47215.72,58522.66,72388.64
20250204,628.59,1288.45,1064.14,46706.82,57989.34,71975.55
20250205,639.39,1306.93,1081.93,46925.74,58401.2,72625.75
20250206,647.62,1321.23,1094.24,47909.69,58763.22,72308.78
20250207,646.13,1320.32,1088.63,48325.17,58800.64,72566.44
20250210,635.52,1309.16,1079.24,48244.82,58203.38,71686.04
20250211,639.28,1313.75,1083.94,48831.84,58485.49,72131.71
20250212,632.64,1312.3,1074.61,48791.42,58848.46,71802.04
20250213,628.46,1304.14,1063.53,48485.37,58834.18,71538.26
20250214,638.24,1315.26,1081.64,49418.94,59327.99,72264.44
20250218,640.44,1308.6,1081,49902.06,59306.37,72056.7
20250219,641.84,1312.84,1085.73,50214.26,59463.7,72128.68
20250220,640.04,1303.1,1074.69,50339.41,59540.04,72194.06
20250221,632.99,1284.68,1064.42,50404.37,59150.93,71623.69
20250224,614.36,1253.99,1032.9,49337.27,58406.77,70016.74
20250225,607.18,1246.37,1019.47,48870.93,58260.31,69576.74
20250226,600.33,1246.36,1012.99,48421.55,58285.39,68919.29
20250227,602.66,1248.65,1013.4,48830.85,58045.04,68988.36
20250228,590.12,1231.37,995.24,47233.84,57647.57,67899.25
20250303,598.54,1246.43,1011.83,48174.56,58385.19,68913.47
20250304,578.67,1219.27,980.43,46596.7,57567.95,67706.84
20250305,574.6,1198.79,971.05,46265.98,56530.18,67035.27
20250306,584.38,1211.61,985.01,46667.34,56927.72,68158.01
20250307,575.15,1190.43,966.43,45400.75,56193.58,66705.25
20250310,577.61,1192.28,968.52,45902.19,56710.84,66613.9
20250311,557.55,1159.94,937.76,44773.25,55340.95,64317.33
20250312,558.65,1160.75,944.81,44544.36,54637.17,64215.72
20250313,561.53,1161.66,948.82,45494.34,54378.23,64805.63
20250314,550.28,1142.81,930.25,45272.74,53638.9,63567.23
20250317,564.78,1170.34,955.38,46443.25,54635.62,65044.01
20250318,573.05,1182.55,966.16,46613.86,55203.96,65413.74
20250319,566.53,1171.22,957.31,45904.79,54873.85,64495.91
20250320,575.01,1186.99,976.27,46371.91,55483.43,65359.26
20250321,572.53,1180.32,970.28,46421.02,55255.86,65246.08
20250324,571.19,1173.87,965.08,46181.54,55300.67,65499.96
20250325,584.93,1203.8,991.07,47070.98,56060.35,67230.52
20250326,578.74,1197.12,983.06,46785.63,56133.38,67567.99
20250327,571.7,1189.7,968.85,45805.87,55921.17,66682.94
20250328,570.09,1186.2,965.87,45442.75,55847.72,66356.58
20250331,556.94,1160.98,941.64,44851.97,54890.78,64629.83
20250401,554.24,1169.98,939.97,44908.06,55407.47,64609.7
20250402,550.43,1172.49,937.8,44993.31,55457.05,65142.35
20250403,560.41,1187.86,957.98,45403.08,55794.41,65820.55
20250404,521.3,1108.93,893.08,42935.92,52784.58,62783
20250407,499.72,1064.17,850.21,40187.71,49497.06,59266.08
20250408,495.74,1055.74,845.03,40429.99,49078.39,59310.29
20250409,479.79,1031.58,819.06,39695.28,48169.76,58525.33
20250410,525.11,1117.09,893.08,43900.65,52518.25,64327.97
20250411,500.27,1072.24,855.65,42096.68,50819.32,62073.56
20250414,507.24,1082.15,870.66,42930.57,51904.97,62961.94
20250415,509.66,1093.2,880.99,43275.35,52485.32,63288.15
20250416,511.85,1094.9,881.64,43361.68,52443.25,63082.75
20250417,504.48,1083.01,873.08,41963.05,51532.09,61624.64
20250421,506.84,1087.93,883.29,41879.33,51992.25,61485.61
20250422,494.69,1068.34,865.07,40794.83,51011.67,59785.83
20250423,508.82,1097.98,890.52,41743.28,52282.54,61406.52
20250424,519.99,1115.04,904.99,42495.18,52990.08,62705.42
20250425,533.14,1135.38,925.55,43499.71,53833.98,64301.51
20250428,533.81,1136.47,926.52,43902.71,53866.1,65019.12
20250429,536.21,1140.69,933.16,43818.76,53999.57,65038.72
20250430,538.01,1147.81,938.81,44092.46,54435.5,65444.61
20250501,535.31,1138.85,934.75,44294.81,54468.65,65346.93
20250502,539.13,1146.6,941.59,44568.15,54444.67,66097.46
20250505,553.38,1171.96,964.33,45501.86,54874.75,67398.8
20250506,547.42,1164.89,953.78,45307.66,54416.1,67036.61
20250507,539.21,1156.62,938.56,44936.61,54236.16,66276.9
20250508,540.66,1155.88,943.61,45610.88,54464.3,66300.75
20250509,555.76,1174.05,966.62,45842.43,54809.43,66850.44
20250512,553.37,1174.78,963.77,45622.16,54772.41,66877.68
20250513,573.96,1213.59,997.42,47306.56,56353.25,69303.62
20250514,579.04,1221.15,1001.51,48115.75,56634.86,69808.48
20250515,574.32,1213.12,993.47,48488.13,56495.46,69941.15
20250516,580.23,1215.74,996.9,48827.2,56946.09,69742.39
20250519,587.14,1220.37,1007.27,49230.69,57237.13,70365.84
20250520,583.41,1213.86,1003.05,49392.7,57111.47,70521.11
20250521,584.88,1213.61,1004.82,49200.19,56942.94,70212.23
20250522,562.11,1180.41,978.48,48345.63,55885.42,69177.46
20250523,565.81,1182.32,979.5,48405.61,55731.78,69296.52
20250527,562.56,1177.96,976.05,48164.71,55384.14,68769.62
20250528,578.09,1207.67,996.98,49245.28,56398.3,70269.72
20250529,573.66,1194.85,984.21,48944.09,56116.64,69811.29
20250530,575.82,1199.44,986.07,49581.47,56231.78,69887.7
20250602,573.67,1199.03,985.58,49026.07,56427.4,70019.59
20250603,574.57,1195.24,987.26,49363.36,56640.99,70245.89
20250604,584.09,1209.56,1005.88,50014.83,57089.57,70409.94
20250605,586.12,1208.48,1004.52,50102.93,56992.12,70448.38
20250606,585,1206.92,1006.2,49854.35,56780.48,69994.32
20250609,599.2,1224.15,1024.57,50372.01,57154.93,70947.06
20250610,604.73,1232.36,1029.92,50343.87,57029.7,71251.86
20250611,607.03,1234.97,1034.39,50617.67,57314,71634.12
20250612,604.87,1228.73,1028.05,50378.89,57188.71,71424.91
20250613,599.56,1225.34,1024.56,50662.09,57240.97,71761.33
20250616,583.37,1201.8,1005.6,49839.4,56472.6,71251.81
20250617,594.06,1216.3,1021.38,50428.04,56886.83,71991.51
20250618,583.67,1205.1,1012,49955.24,56473.72,71326.9
20250620,589.36,1212.16,1017.03,50151.38,56641.01,71200.55
20250623,590.22,1212.75,1012.94,49951.22,56996.42,70617.65
20250624,598.27,1228.32,1024.52,50252.81,57494.87,71410.25
20250625,610.04,1241.79,1042.01,51114.45,57902.82,72357.24
20250626,602.76,1232.22,1029.24,51796.11,57748.03,72122.59
20250627,614.42,1253.27,1044.82,52091.72,58188.8,72888.27
20250630,613.38,1255.64,1044.97,52586.59,58398.61,73197.15
20250701,533.7,1114.48,1075.77,33207.23,54236.33,91924.2
20250702,540.73,1138.62,1086.55,33644.94,54726.77,90963.14
20250703,550.92,1153.84,1105.3,33727.09,55111.82,91519.82
20250707,556.3,1162.78,1116.74,33890.2,55470.72,92529.43
20250708,546.49,1145.35,1097.58,33695.32,54986.22,91804.78
20250709,554.84,1153.46,1109.96,33738.64,54832.76,91774.1
20250710,560.66,1159.65,1126.69,33851.22,54931.53,92691.87
20250711,565.68,1166.3,1132.02,34164.55,55162.18,92672.27
20250714,556.12,1151.86,1114.34,33858.34,54754.07,92625.96
20250715,557.22,1156.78,1124.11,33909.09,54808.84,92901.65
20250716,545.81,1130.14,1100.11,33574.85,54271.16,92906.43
20250717,550.5,1137.82,1114.03,33712.93,54614.95,93228.63
20250718,558.67,1150.16,1133.1,33947.75,54947.48,93900.55
20250721,555.83,1140.38,1124.28,33939.58,54946.77,94328.66
20250722,555.35,1140.38,1117.62,33827.97,54927.45,94541.01
20250723,565.86,1153.68,1129.29,33995.57,55290.32,94114.17
20250724,575.72,1170.4,1149.65,34229.45,55700.63,94846.08
20250725,564.45,1151.34,1135.95,34149.24,55554.85,95136.3
20250728,566.3,1153.74,1138.2,34318.98,55748.74,95552.65
20250729,564.46,1155.63,1135.55,34126.87,55604.88,95932.76
20250730,554.42,1146.85,1121.8,34129.49,55504.21,95473.98
20250731,547.43,1138.9,1115.28,33900.82,55257.75,95761.4
20250801,543.62,1128.9,1110.84,33773.82,54777.76,95916.96
20250804,530.72,1106.74,1088.42,33376.12,54079.38,93900.73
20250805,542.6,1128.16,1111.31,33773.77,54725.41,95597.53
20250806,545.75,1135.31,1117.87,33706.6,54563.14,95042.53
20250807,545.77,1132.04,1117.04,33552.21,55081.25,95857.8
20250808,547.39,1127.72,1103.84,33807.61,55195.77,95477.33
20250811,546.32,1131.68,1107.57,34018.76,55734.84,96015.76
20250812,544.66,1132.88,1106.97,33963.95,55602.14,95774.81
20250813,561.5,1166.7,1140.6,34385.94,56198.18,96994.91
20250814,578.57,1192.52,1167.02,34712.47,56652.61,96895.93
20250815,572.01,1178.43,1154.72,34563.63,56508.13,97076.02
20250818,571.44,1166.46,1149.42,34508.26,56318.1,96815.24
20250819,574.3,1171.13,1153.39,34466.49,56306.45,96909.1
20250820,571.65,1168.32,1138.54,34477.46,56404.92,95549.67
20250821,567.32,1163.49,1135.7,34535.1,56327.24,95139.2
20250822,566.92,1164.38,1139.63,34504.46,55991.81,94841.64
20250825,592.17,1210.61,1185.79,35050.23,56767.29,96536.92
20250826,587.01,1200.97,1168.29,34752.2,56366.82,96365.26
20250827,586.04,1211.04,1178.41,34786.11,56583.76,96877.25
20250828,590.52,1222.17,1184.22,34840.31,56788.93,97047.13
20250829,590.56,1219.64,1186.78,34965.24,56919.69,97600.08
20250902,594.53,1223.59,1192.94,34826.54,56691.04,96574.45
20250903,589.35,1220.37,1187.58,34704.61,56406.09,95857.41
20250904,589.92,1216.6,1183.06,34545.53,56683.67,96474.85
20250905,597.32,1232.14,1188.68,34773.63,57042.86,97499.64
20250908,602.11,1232.51,1195.47,34754.78,56897.09,97234.64
20250909,600.5,1235.19,1194.42,34836.44,56826.71,97773.01
20250910,596.61,1225.84,1191.37,34844.34,56701.8,98366.14
20250911,591.94,1221.84,1185.78,34770.24,56933.5,98882.62
20250912,605.9,1241.88,1206.15,35262.98,57568.56,99436.62
20250915,598.42,1223.94,1192.63,34963.09,57372.55,99912.72
20250916,601.05,1221.55,1196.18,34850.99,57497.07,100777
20250917,601.29,1218.49,1198.2,34916.8,57460.08,100636.62
20250918,601.02,1219.56,1198.23,35017.75,57685.42,100170.15
20250919,615.99,1244.02,1227.78,35153.67,57809.95,100984.59
20250922,608.21,1227.12,1214.49,35128.25,58128.98,101471.81
20250923,612.12,1228.6,1230.17,35008.1,58719.69,101649.18
20250924,607.44,1225.55,1226.77,35096.67,58537.13,100684.49
20250925,604.18,1222.04,1221.06,34984.02,58310.75,100411.59
20250926,596.14,1215.34,1204.46,34709.84,58219.06,99654.01
20250929,602.29,1226.36,1220.85,34953.26,58459.81,100340.38
20250930,601.8,1221.42,1225.83,35007.68,58539.93,100727.55
20251001,609.93,1226.34,1234.67,35213.52,58534.01,101348.63
20251002,614.25,1227.34,1235.01,35253.58,58660.95,102103.78
20251003,618.82,1227.97,1244.48,35233.05,58745.71,102207.93
20251006,624.31,1235.12,1258.4,35285.83,58939.02,101959.58
20251007,624.44,1233.31,1264.96,35146.52,59035.12,102695.56
20251008,614.93,1219.75,1256.77,35109.29,58873.99,102026.49
20251009,621.79,1228.48,1275.09,35168.31,59045.46,103027.11
20251010,616.64,1216.17,1274.65,34931.11,58730.76,103000.79
20251013,592.66,1179.25,1236.2,34196.32,57526.17,99572.06
20251014,609.03,1200.7,1263.1,34565.07,58121.68,101693.81
20251015,618.46,1222.55,1283.98,34822.05,58566.32,100837.96
20251016,625.28,1225.83,1299.33,34869.57,58884.74,101221.31
20251017,612.56,1203.54,1270.42,34595.54,58347.59,100737.04
20251020,606.77,1203.64,1261.4,34834.34,58638.61,101081.05
20251021,622.43,1225.56,1291.85,35122.81,59378,102071.51
20251022,623.03,1227.57,1282.15,35256.21,59528.8,101848.24
20251023,614.31,1223.28,1259.23,34975.94,59069,101327.26
20251024,623.35,1229.16,1277.23,35302.82,59255.06,102182.66
20251027,628.89,1238.37,1295.92,35393.72,59737.09,103078.98
20251028,627.06,1234.35,1309.45,35582.32,60185.85,104800.17
20251029,622.17,1228.11,1304.84,35278.1,59993.22,105616.47
20251030,610.84,1209.43,1291.82,34822.68,59613.74,106248.05
20251031,602.9,1203.15,1280.21,34588,59530.51,104361.82
20251103,612.03,1207.84,1315.74,34769.23,59441.7,105005.97
20251104,607.04,1211.35,1306.64,34590.81,59237.67,105636.09
20251105,594.83,1196.44,1279.05,34368.98,59022.97,103657.58
20251106,608.32,1211.8,1293.26,34724.11,59217.18,103997.71
20251107,593.66,1197.89,1264.29,34536.4,58871.37,102274.08
20251110,596.48,1204.41,1274.25,34710.38,59069.6,102187.38
20251111,602.24,1218.41,1290.36,34916.95,59339.9,104641.35
20251112,605.95,1223.58,1299.43,35215.45,59808.84,104283.46
20251113,605.23,1223.63,1297.36,35288.04,60011.72,104094.79
20251114,591.25,1205.44,1261.9,34990.36,59245,101854.39
20251117,588.39,1203.35,1273.3,34845.62,59024.89,102063.01
20251118,575.28,1175.93,1248.24,34355.02,58237.14,101378.92
20251119,576.64,1179.45,1254.73,34454.98,58177.42,100085.11
20251120,572.24,1177.91,1250.44,34379.32,58243.84,100746.51
20251121,562.15,1165.4,1228.24,33869.68,57696.03,98719.98
20251124,581.22,1201.09,1260.57,34414.34,58439.94,99353.68
20251125,589.81,1210.6,1291.02,34551.04,58752.26,101910.72
20251126,605.72,1237.51,1325.84,35034.68,59429.41,102732.13
20251128,611.61,1241.27,1341.36,35328.2,59837.78,103426.34
20251201,616.64,1246.57,1359.18,35378.07,60093.39,103957.11
20251202,608.14,1241.99,1340.64,35131.34,59926.47,103298.07
20251203,607.49,1238.88,1328.58,35035.5,60068.86,103648.25
20251204,619.51,1259.07,1364.28,35412.58,60468.44,103747.71
20251205,621.36,1258.81,1378.18,35429.6,60367.07,104117
20251208,618.22,1259.33,1374.47,35331.39,60416.64,104485.6
20251209,612.13,1256.84,1380.6,35231.29,60086.12,104200.07
20251210,616.34,1266.25,1378.66,35150.31,59931.99,104281
20251211,627.68,1291.11,1397.87,35603.12,60527.13,104605.72
20251212,631.87,1303.4,1413.48,35755.99,60981.02,104495.76
20251215,623.72,1294.91,1393.73,35654.08,60742.32,102694.53
20251216,617.44,1286.57,1373.39,35712.51,60588.87,102393.94
20251217,615.49,1281.85,1368.76,35415.98,60459.01,102421.17
20251218,610.74,1279.31,1352.63,35323.9,60105.39,100676.91
20251219,615.79,1282.99,1360.46,35429.04,60134.84,102124.42
20251222,618.42,1282.51,1376.62,35632.15,60520.5,103323.24
20251223,624.61,1292.03,1397.38,35965.98,60776.69,104166.41
20251224,618.38,1286.57,1386.55,35984.31,60760.37,104908.66
20251226,623.25,1290.67,1394.38,36131.36,61078.14,105057.73
20251229,622.71,1288,1384.22,36037.71,61092.23,105017.87
20251230,618.45,1281.66,1377.37,35942.47,60923.72,104511.49
20251231,614.77,1275.06,1365.43,35882.01,60778.02,104391.98
20260102,614.52,1268.06,1371.43,35600.61,60302.12,104279.61
20260105,619.73,1273.1,1384.44,35945.19,60819.2,104103.32
20260106,630.16,1292.87,1407.41,36332.66,61199.48,104878.89
20260107,641.92,1310.17,1423.83,36465.38,61588.96,105547.66
20260108,639.49,1304.74,1415.87,36222.15,60933.19,105834.05
20260109,646.69,1327.3,1425.58,36371.05,61179.14,105476.63
20260112,650.3,1333.95,1441.88,36604.16,61573.21,106205.52
20260113,651.53,1338.66,1445.6,36628.41,61722.48,106386.72
20260114,650.97,1335.72,1441.22,36751.29,61555.44,106136.03
20260115,654.71,1347.91,1455.72,36897.13,61532.55,105007.23
20260116,659.64,1365.67,1459.39,37042.1,61666.88,105279.91
20260120,657.45,1360.3,1461.9,36929.35,61509.23,105313.66
20260121,646.76,1347.89,1445.21,36350.95,60568.24,102821.28
20260122,665.12,1383.4,1471.28,36953.75,61345.51,103837.35
20260123,674.95,1391.72,1489.44,36962.9,61522.39,104780.17
20260126,661.19,1368.55,1462.84,36817.26,61073.81,105252.99
20260127,658.2,1364.34,1455.43,36950.23,61523.92,105547.5
20260128,658.24,1362.3,1466.39,37062.96,61569.58,106133.24
20260129,651.78,1351.8,1453.66,36823.57,61464.99,106273.77
20260130,652.84,1357.87,1451.6,36865.65,61743.19,105419.08
20260202,645.7,1351.77,1435.47,36936.37,61543.25,104686.79
20260203,651.64,1370.26,1454.24,37377.62,62529.55,104504.78
20260204,653.51,1374.14,1459.79,37396.86,62521.99,102951.49
20260205,656.42,1379.13,1436.48,37927.66,62805.24,101454.26
20260206,639.75,1365.6,1395.51,37705.83,62308.89,99663.9
20260209,663.19,1396.12,1454.2,38653.97,63542.64,101662.47
20260210,667.16,1399.03,1460.96,38692.69,63505.58,102717.94
20260211,663.89,1397.57,1456.84,38752.16,63249.63,102289.66
20260212,660.11,1388.84,1444.1,38846.99,63315.83,101999.22
20260213,647.41,1367.4,1414.2,38312.45,62315.2,100229.55
20260217,653.36,1384.09,1427.85,38607.37,62512.97,100080.3
20260218,650.64,1379.85,1427.77,38538.05,62598.7,100052.66
20260219,657.99,1385.98,1433.41,38738.37,62769.65,100915.32
20260220,658.37,1387.93,1436.94,38668.79,62492.77,100786.57
20260223,660.22,1393.1,1435.2,38892.56,62782.69,101517.99
20260224,648.5,1361.91,1416,38657.9,62101.69,100199.79
20260225,657.32,1372.78,1439.03,38935.55,62852.6,100755.2
20260226,656.93,1379.21,1446.7,39004.68,63101.19,102014.54
20260227,661.45,1386.92,1453.49,39028.87,63201.1,100926.66
20260302,655.37,1375.36,1437.32,39033.57,62613.23,100410.04
20260303,661.31,1388.26,1449.08,39064.92,62588.77,100621.2
20260304,651.91,1374.26,1423.74,38412.8,62072.39,99717.52
20260305,658.56,1382.88,1447.11,38582.96,62295.05,100941.32
20260306,647.07,1358.48,1418.5,37967.3,61488.79,101046.93
20260309,631.75,1331.44,1390.26,37535.74,60781.15,99540.02
20260310,635.65,1335.27,1406.1,37673,61058.34,100732.92
20260311,633.93,1330.32,1406.19,37613.23,60896.4,100482.68
20260312,633.6,1326.56,1404.8,37515.05,60747.19,100588.57
20260313,620.02,1303.82,1371.01,36955.1,59809.85,98967
20260316,616.85,1302.74,1363.62,36927.86,59428.66,98279.61
20260317,623.41,1311.11,1382.81,37215.88,59827.12,99494.01
20260318,629.21,1317.27,1392.26,37383.6,59961.75,100047.04
20260319,620.19,1296.64,1366.71,36895.77,59092.07,98704.74
20260320,623.93,1301.3,1377.31,36857.6,59079.5,98206.91
20260323,610.97,1279.34,1346.25,36414.37,58458.19,96289.52
20260324,629.41,1308.18,1376.97,36966.16,59137.42,97484.21
20260325,630.94,1317.85,1376.79,37222.45,59276.38,96459.32
20260326,639.55,1330.54,1403.39,37443.2,59607.72,97074.16
20260327,631.7,1317.28,1380.32,37053.52,59073.74,94703.61
20260330,619.01,1300.82,1348.73,36673.03,58238.7,92721.85
20260331,610.06,1293.4,1327.73,36494.99,58134.34,92230.97
20260401,635.6,1323.68,1397.84,37228.31,59392.63,95699.14
20260402,640.34,1337.11,1403.85,37274.84,59777.89,96517.11
20260406,643.13,1345.65,1420.54,37262,59908.84,96511.76
20260407,646.09,1355.68,1427.36,37402.24,60259.52,96838.76
20260408,646.21,1357.26,1432.94,37275.51,60016.04,97374.44
20260409,663.34,1389.36,1468.6,38174.84,61819.4,99610.03
20260410,669.17,1400.81,1477.01,38409.91,62101.55,100270.55
20260413,664.68,1396.62,1465.02,38143.53,61691.62,100568.61
20260414,675.93,1408.29,1490.03,38568.55,62082.45,101980.36
20260415,683.2,1416.88,1507.99,38681.68,62235.75,104084.14
20260416,687,1414.81,1515.72,38592.04,62482.57,105502.99
20260417,692.55,1418.76,1519.06,38667.05,62711.02,105742.08
