,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA
196812,28.2984,31.5816,31.0761,32.8211,29.8505,94.6635,94.6125,94.4337,99.1413,91.2812,180.1038,182.664,180.6101,182.7466,171.1055,389.3778,412.4249,375.8914,390.0324,349.7921,2384.9911,2489.4447,1621.6532,1466.5927,1045.8452
196901,28.3976,32.6185,34.0117,34.2695,32.1645,93.3334,95.7281,93.7237,102.4921,94.8773,182.0392,186.2093,183.8493,185.761,175.6815,373.287,422.6324,376.8629,385.0832,370.9726,2306.658,2401.8306,1601.0393,1470.1362,1131.6576
196902,27.9827,32.3451,33.6721,33.8206,32.1036,93.7824,94.1349,93.7537,101.0337,94.4554,182.9431,181.6994,179.399,184.1658,171.4425,377.0078,415.3844,374.5032,377.1732,371.2507,2310.9785,2348.7997,1593.5067,1433.4515,1122.6241
196903,25.7742,29.7929,30.5395,30.8393,27.9454,88.7421,85.9261,86.2066,93.2887,83.3647,172.5956,170.8368,168.5558,167.0657,153.939,350.9059,388.2679,351.2556,346.8745,331.2995,2192.4162,2268.8422,1529.0975,1344.0257,1009.171
196904,26.8507,30.1157,31.3506,32.0318,29.2973,87.4812,86.8391,86.3031,94.5171,87.0382,173.9376,171.4237,174.4337,171.5649,158.7186,348.5311,394.8212,360.2865,358.3117,337.545,2273.2421,2373.0996,1586.7278,1354.0981,1048.4802
196905,26.5282,30.0257,31.9095,31.6041,29.7285,86.1655,87.7155,87.4271,96.1721,89.5174,174.9593,172.361,178.943,171.6697,163.2345,350.1291,401.4693,367.6737,357.027,347.0306,2317.2763,2458.086,1612.2157,1362.7368,1099.7215
196906,27.0961,30.9171,32.4085,31.2264,30.132,84.8203,88.4626,86.234,95.3187,90.3461,177.7689,176.0621,180.4741,170.2326,159.3405,348.8144,398.4964,373.9101,351.5244,338.4654,2342.4735,2453.4771,1610.713,1343.2703,1090.3842
196907,23.5847,24.9763,24.465,25.1313,22.613,78.4865,75.8753,76.07,76.1854,77.3892,146.4019,150.6865,151.8055,148.6057,144.262,342.3124,340.2148,344.5881,318.3806,296.8609,2502.4913,2214.5757,1141.1224,973.2052,956.8474
196908,21.4828,22.5111,21.772,22.3586,19.8235,73.729,69.5392,69.3932,68.5236,68.5495,137.0925,138.511,138.9842,131.4808,128.451,328.4165,316.6399,315.8289,287.8922,272.565,2343.7122,2097.011,1086.015,904.6258,898.8205
196909,22.1274,23.51,21.7779,23.4415,20.8982,73.5024,71.9946,72.1498,72.9749,73.6013,138.1487,147.2571,148.9165,142.3758,143.4205,332.3661,336.4337,334.9251,300.5737,298.8428,2410.4685,2199.8651,1132.0796,964.5954,993.9712
196910,22.0608,23.2642,21.0087,22.6295,19.8939,72.2004,71.2895,70.5487,71.3683,73.1194,134.7354,146.3239,148.5251,136.9867,141.856,317.9414,325.4979,330.5587,298.9469,290.4018,2306.6887,2156.9899,1133.9919,912.6616,975.025
196911,22.8292,24.4129,23.0088,24.6796,22.2968,75.4955,76.3656,75.3675,78.28,80.7506,140.9094,156.9733,157.5748,150.7164,152.0653,338.978,345.3799,348.753,319.1469,319.2111,2384.6189,2256.171,1194.7699,992.6496,1031.7446
196912,21.65,22.9335,21.3934,23.1683,20.415,73.3531,73.4761,70.4794,73.9437,76.765,134.0644,149.5577,149.2589,141.9287,141.9143,323.4074,334.6132,335.6191,299.0205,303.9336,2283.4308,2185.4145,1178.5008,972.8254,1017.339
197001,19.4965,21.7984,19.7022,21.9958,19.135,68.4667,72.0117,68.7374,70.8008,74.28,130.3547,147.7664,150.0289,136.2501,148.2594,324.9942,337.8433,333.0512,293.952,314.5762,2251.2011,2203.8827,1182.2238,954.2439,1013.945
197002,19.3428,21.3334,19.2858,21.5398,18.2036,68.2147,69.7531,66.8549,65.7719,67.3861,128.2599,140.4121,139.211,125.2108,131.1549,307.1803,314.5715,302.0029,265.6007,283.7757,2091.081,2034.6182,1084.9937,840.2423,852.1854
197003,19.649,21.7572,19.6309,22.4665,18.8098,69.9385,71.5867,69.3915,71.1639,69.7681,132.9756,147.5461,141.9708,130.6774,139.1976,326.9963,322.7657,321.538,278.8358,305.7637,2219.6234,2127.2575,1124.0677,941.7781,874.6784
197004,19.6042,21.4312,19.2506,21.8829,17.8375,71.8236,72.1863,69.8501,68.5927,65.3167,137.9536,146.2241,140.9138,129.0277,133.5892,330.7628,323.5301,323.8457,275.8978,296.1515,2229.3704,2122.9467,1128.0444,918.4286,820.6642
197005,17.3414,18.872,16.8407,18.1556,13.8917,62.6727,63.6694,58.8439,57.6165,50.8651,125.8858,127.4109,121.5724,110.7866,107.2518,305.7401,287.8077,282.9612,238.9434,244.1125,2042.6081,1940.6926,1013.6956,810.317,669.6873
197006,15.8019,17.5183,14.7584,15.9781,12.6284,57.5246,57.977,53.8206,50.5433,44.7781,119.0366,116.2704,105.1563,97.766,93.7636,286.6937,265.4399,251.6629,206.778,221.8613,1965.1155,1812.3148,935.8404,730.6943,602.0025
197007,15.535,14.2364,12.4898,12.1607,11.3751,49.6687,47.8082,43.55,46.9551,42.4581,101.1292,96.7552,93.2048,92.3631,95.8921,243.655,239.7502,225.2114,230.3598,216.2228,1736.9653,1545.8121,862.2173,721.5144,653.5593
197008,15.9454,14.6758,13.128,12.8048,12.0725,53.0737,50.7602,46.9722,50.8183,45.2053,104.9824,104.1955,100.3694,100.1839,103.4031,261.9935,256.8887,250.3826,250.3622,236.4497,1876.1617,1630.5727,924.9165,802.9159,681.0066
197009,16.597,15.2331,13.8229,13.6547,12.9661,54.8923,52.3932,49.6176,55.0392,49.9161,109.3243,107.225,107.0062,107.7319,113.5862,269.9267,271.1877,258.6574,269.1806,266.0693,1932.7931,1712.3592,972.7214,869.6021,720.0352
197010,17.4291,17.6141,15.2205,15.4371,15.7323,57.8322,55.8897,54.6499,61.8116,59.7755,110.4426,112.7616,116.8869,119.7426,136.517,277.1649,282.5923,281.849,288.1367,293.963,1953.8327,1783.1654,1016.1637,925.3821,850.1466
197011,17.1387,16.8076,14.4837,14.4026,13.8408,57.0732,54.1638,51.7813,58.4173,54.3215,109.579,109.0978,113.8195,110.9967,123.3466,273.7963,275.2145,272.2209,276.448,268.8883,1956.1823,1773.3901,983.1623,852.2552,784.8969
197012,16.9937,16.5923,14.5195,14.2055,13.486,59.1408,56.5903,53.5496,60.2844,54.7366,115.0253,110.3221,117.2889,114.8112,127.285,291.2933,285.3019,286.5023,283.4139,280.832,2057.0404,1857.18,1032.3954,923.112,797.4792
197101,18.7151,17.7001,15.9545,15.869,14.9801,64.6464,61.0361,59.7918,69.8246,60.8651,121.9213,122.3468,130.9041,129.948,143.8558,314.3485,321.8251,314.0989,319.7676,312.8634,2175.0203,1987.543,1113.6138,984.5379,901.7038
197102,20.4366,19.8871,18.3661,18.2365,17.478,69.5138,67.5206,64.3466,77.6686,69.343,128.6144,131.5276,140.2237,144.2632,161.7035,328.2461,342.8527,335.9072,347.8835,352.4872,2231.8305,2073.0273,1192.8468,1084.3401,975.7267
197103,20.7651,20.8234,19.1144,19.1061,18.5273,68.5221,69.3711,65.6948,79.3867,71.0314,131.4543,136.0823,143.0697,145.6602,166.5995,327.9007,351.1016,345.5079,356.6601,366.32,2235.8869,2103.5654,1208.7733,1078.8549,966.2748
197104,21.5352,21.4939,20.7968,20.1639,19.5612,70.5288,74.1092,67.7969,83.5288,75.7685,132.0436,142.635,150.6588,155.0297,184.7452,338.0932,366.6672,361.2622,370.4914,401.3895,2294.739,2192.5341,1271.1989,1149.0186,996.1994
197105,21.4967,21.8129,21.4151,20.5671,20.0617,72.3065,76.3037,69.1936,86.7004,78.1406,131.3787,148.4856,157.4873,168.5213,192.8211,335.0364,384.0651,386.6253,384.7278,423.1197,2347.8538,2276.0154,1329.4509,1256.7263,1083.97
197106,20.3625,20.9277,20.2646,19.096,18.5262,69.9994,72.7732,65.9225,82.2698,73.4644,125.736,143.1254,151.532,160.7555,184.6528,319.8041,369.3207,372.4183,366.6858,410.2256,2256.6024,2162.4278,1289.8508,1250.2209,1019.7956
197107,22.0589,19.5415,18.8764,17.3377,17.0774,78.9303,72.5182,68.2204,67.2813,65.9264,148.9819,141.9318,150.6971,151.0126,155.3605,382.9012,357.0126,332.2876,348.6993,316.726,2362.8053,2224.9354,1205.6132,1164.6316,769.5914
197108,21.981,19.2268,18.0719,16.1767,15.6299,77.6187,68.977,64.5959,63.863,60.7221,148.9758,137.5682,144.2929,143.9031,140.0638,372.229,344.6461,314.6552,332.1208,293.3969,2302.5005,2116.0389,1157.901,1055.3873,694.0255
197109,21.9707,19.5796,18.8833,17.1617,16.255,78.0027,71.2316,66.9257,68.2489,65.331,147.0611,142.1431,150.3249,155.5328,152.1384,371.9163,362.8217,331.9505,348.731,324.9994,2323.7641,2235.86,1225.0142,1112.6187,765.421
197110,21.2929,19.2009,18.9755,16.9924,16.1096,75.6736,70.0687,64.9653,68.2839,64.512,144.6221,140.9821,148.2852,156.473,151.7086,366.384,358.0111,332.0604,353.3249,317.4629,2321.0531,2222.802,1202.3809,1106.256,734.9111
197111,20.1689,18.3547,17.9057,15.9538,14.7725,74.216,68.3321,61.4295,64.3754,59.4503,142.4698,130.7026,136.4764,148.446,138.9169,364.7658,337.7756,314.4164,333.4805,301.2884,2265.4768,2131.4544,1114.8893,1018.733,685.7078
197112,19.7153,17.9239,17.0696,14.91,13.9432,72.5443,66.5481,59.0222,64.4492,57.7908,139.575,128.9349,132.8431,147.2982,133.4786,358.8497,330.1726,310.6208,328.0422,298.3045,2277.7322,2128.7219,1110.8202,1011.6699,701.9146
197201,21.3831,19.6949,19.3461,17.3843,16.2309,80.9931,73.7894,67.7374,79.2305,69.0184,151.7665,145.7901,152.9333,168.8958,155.0662,393.1135,375.8285,353.0603,390.0431,356.8358,2484.511,2342.1128,1243.4875,1125.4455,799.3258
197202,23.0846,21.6969,21.6354,19.5905,18.8817,82.8591,76.6803,71.4044,85.1097,75.9064,155.9198,154.5263,157.7815,180.7717,164.4077,396.8456,382.6772,366.4307,399.2556,395.3453,2492.8973,2386.1854,1287.8277,1199.8123,876.3739
197203,23.1138,22.4374,22.0944,20.3602,19.8114,82.6407,78.2121,74.5868,89.9729,78.2001,156.0425,160.3778,163.9304,185.0642,172.9896,389.8969,399.1697,375.3875,413.5077,403.817,2557.2943,2431.2372,1321.1333,1298.3617,923.7943
197204,22.5342,22.3714,21.6508,19.8968,19.638,83.1116,77.4667,75.589,88.8242,78.6971,155.0841,162.7066,165.0654,188.3591,174.2882,395.0003,404.3727,376.5828,417.5951,398.2637,2550.968,2491.5068,1322.64,1285.448,934.2012
197205,21.7467,22.7067,21.9616,20.0698,19.6092,80.943,76.6485,76.8815,90.3794,79.5635,152.9422,160.7853,164.63,192.0213,173.3614,389.8101,407.5787,377.5525,424.4725,396.9239,2571.0388,2492.9683,1342.0807,1332.3641,941.971
197206,21.5124,22.2543,21.2997,19.6451,19.1568,79.9294,74.9789,73.1619,89.8757,77.3997,152.3995,159.1121,167.0079,191.9122,170.9292,385.8628,413.209,376.3176,424.8687,403.4762,2625.9715,2510.0828,1381.8769,1369.7705,975.2988
197207,24.402,21.7508,19.6763,18.157,16.9104,73.5244,67.6982,68.9943,72.5722,70.8557,158.8657,148.899,151.8105,147.3431,149.8696,401.0446,373.7714,340.9338,345.3939,346.7252,2836.368,2090.9216,1197.6961,1205.6947,775.6751
197208,24.2233,21.213,19.2218,17.5377,16.151,74.3805,67.1472,66.3091,68.3381,66.3213,157.5381,146.2406,151.3648,143.3331,143.9176,400.3241,362.5422,333.4085,335.1348,326.4345,2851.92,2109.9138,1197.0998,1171.4882,736.8956
197209,23.8687,21.5782,19.3218,18.209,16.0461,76.0097,68.1807,67.8421,68.602,65.8357,163.0076,149.4886,154.374,146.2107,147.9324,414.6471,374.8834,347.6716,343.7012,320.512,2961.9853,2181.2364,1245.3653,1190.7351,726.7095
197210,23.5468,20.6574,18.3991,17.5745,15.2095,75.1686,66.5256,65.4432,65.449,62.9274,161.6525,145.1343,150.937,144.2335,144.2807,411.9258,368.6896,337.3979,325.5469,308.9169,2986.6139,2159.2344,1221.4942,1153.5336,696.9036
197211,23.5599,20.1695,18.2346,16.9299,14.7789,79.5549,66.1026,64.0255,64.5517,61.8762,167.3118,145.3371,149.1547,143.1108,141.2666,420.7046,368.3944,335.2289,321.4618,303.6035,3047.4939,2159.4124,1221.3012,1184.2708,683.0483
197212,24.2617,21.7259,18.7333,17.8729,15.472,85.1524,68.9371,67.5143,68.3862,65.5289,176.0644,153.6199,154.3697,153.498,147.129,448.9518,396.6256,356.2536,345.2729,328.3619,3166.3322,2238.7929,1264.2409,1258.7787,723.2862
197301,23.7971,22.3125,19.02,18.0915,15.6285,90.3115,69.5237,68.303,67.613,65.9468,183.1588,162.3093,154.8494,155.0473,150.6481,456.8432,398.5882,363.6504,347.2309,340.3698,3265.2558,2312.7521,1348.3772,1313.3098,716.5846
197302,23.266,21.1832,18.6454,17.6347,14.9817,85.7202,67.2026,64.7804,64.2548,59.9158,178.6332,155.7474,142.0893,141.4585,136.1379,440.1806,383.8956,341.9142,321.393,303.6881,3226.3998,2318.0074,1262.7278,1200.0442,643.3125
197303,22.7234,19.9324,17.3218,16.1936,13.5213,83.332,63.7305,61.8296,58.242,52.6931,170.1778,145.6525,132.2044,127.8443,120.6626,423.0568,366.9015,316.5358,300.0083,271.3056,3091.7047,2263.4923,1204.3904,1142.1336,583.1012
197304,22.3129,19.5614,16.7691,15.8008,13.086,83.7919,61.7878,60.9092,56.0835,51.4846,166.0446,141.457,127.7055,126.4973,116.1021,413.3172,358.3375,304.217,291.0965,264.299,3110.1888,2260.2689,1169.9366,1123.9923,571.9301
197305,22.3482,18.6652,16.0945,14.6522,11.7063,81.5902,58.8733,57.8888,51.8623,46.0181,164.3689,133.7255,118.6102,116.4404,106.5233,400.0111,336.9966,282.0917,266.7722,234.841,3038.6439,2128.8177,1088.0655,1035.1218,519.5666
197306,21.4099,17.1022,14.8341,13.4227,10.5326,78.7723,54.0482,53.4252,46.9721,40.6737,160.9247,126.5988,111.3478,106.3399,94.3782,394.0105,319.0879,261.0959,246.3992,212.2501,2994.3845,2117.9135,1074.3104,993.1567,465.1434
197307,14.7302,12.7365,11.737,11.7014,10.2087,42.5201,45.3867,45.3795,44.7468,44.6187,105.598,101.6534,101.2076,96.2431,101.6045,284.885,265.6327,266.641,253.5988,257.8562,2392.2956,2336.7431,884.3531,1140.629,733.8744
197308,15.343,13.5957,13.0882,13.2715,12.2101,42.8402,48.4569,50.7598,50.8529,53.3127,107.7078,107.9029,110.6825,109.8894,119.5318,285.1496,293.1905,301.3752,284.9868,304.2738,2443.4948,2433.6003,972.2961,1281.179,807.4206
197309,14.7086,12.7706,12.266,12.4451,11.2369,41.6508,45.1142,48.0699,47.663,50.2283,108.3633,103.4542,106.8667,106.3059,115.3247,278.8639,289.008,293.3629,278.1353,293.8814,2345.6569,2363.1894,947.2874,1209.4334,781.3998
197310,15.3376,13.4438,13.3195,13.5095,12.3039,43.4127,49.508,52.6077,53.8398,56.5293,114.5415,113.4892,120.6604,118.6043,131.9699,299.1088,321.5034,328.5624,308.6166,333.912,2437.509,2414.9271,1006.6392,1328.9185,821.7133
197311,15.5277,13.6539,13.5083,13.6,12.1397,43.3467,50.1898,54.6219,53.9213,54.1773,114.0913,117.543,120.3167,119.3953,127.6044,297.7776,321.6646,326.3505,305.7573,324.4237,2425.1928,2440.8446,991.4972,1253.8678,888.7778
197312,13.4687,11.5519,10.8887,11.1614,9.2039,37.8702,42.9433,44.3573,42.1435,41.37,103.3259,99.9939,97.1189,95.6106,95.4866,267.8859,268.9173,264.4948,264.6412,246.842,2198.438,2179.8279,823.0653,980.4467,686.6318
197401,13.3988,11.028,10.4854,10.782,8.6302,37.0146,42.1365,44.0306,42.0364,39.7158,104.6832,102.8997,98.9976,95.4055,93.843,279.4641,276.7336,270.7577,272.7956,254.1199,2254.5296,2180.8974,834.3547,949.8218,732.8525
197402,15.1812,13.2224,12.4361,12.3037,10.2568,42.0906,46.9608,48.4446,45.8867,44.7795,108.2476,111.1952,105.9746,100.4286,105.2778,295.0794,284.4667,278.0015,269.5362,264.8302,2193.4814,2176.5394,837.6668,988.3815,772.5639
197403,15.307,12.8671,12.3476,12.1368,10.0508,42.1432,46.9698,49.0056,46.3875,44.8708,108.8184,113.106,107.3699,98.5061,106.612,295.7853,283.9996,277.3009,272.4416,274.3127,2176.7576,2158.1292,841.049,1005.2842,863.0798
197404,15.4888,12.8956,12.622,12.114,10.0865,40.2861,46.4742,49.6212,46.5072,43.9241,105.8486,111.5257,105.4638,96.9313,101.8399,287.749,275.2543,264.0067,262.345,265.6082,2134.9913,2105.9301,803.5811,988.5836,756.9695
197405,14.9286,12.3216,11.9064,11.416,9.4916,35.9395,44.4619,48.2709,44.2597,40.3552,100.0581,104.4121,99.3055,93.1861,96.1801,260.9143,260.3617,245.0776,247.9683,253.4908,2044.4201,2027.8021,766.4559,946.612,770.9797
197406,13.737,11.3893,10.7575,10.5896,8.6443,31.9855,40.6037,44.4524,40.5171,36.6656,90.4399,96.1377,91.3788,84.3107,88.1209,242.4594,240.3647,226.3922,222.0723,246.6854,1984.1042,1976.4708,722.6147,921.2671,755.2893
197407,10.6754,10.4573,9.9972,8.5817,8.2252,33.7758,35.9104,36.0642,37.0094,34.4458,84.2963,86.7376,84.5326,78.741,79.6816,231.0668,220.3463,220.1741,207.4349,186.7614,2105.9108,1787.9132,686.1347,786.7261,441.9901
197408,10.5356,9.9919,9.5992,8.1911,7.7362,33.664,35.1601,35.2332,34.9291,32.7366,84.3144,86.6665,80.5551,76.0696,74.2019,231.3152,212.0527,209.5503,193.3063,161.5788,1949.9166,1625.928,622.1757,691.5887,387.0956
197409,9.7999,9.1297,8.8354,7.5582,7.0488,31.3259,32.9335,32.3074,32.2348,29.4034,77.9633,78.8035,72.9353,68.8874,67.7216,209.8154,190.6606,186.3876,174.4943,149.7155,1765.3776,1476.4905,565.9886,647.2925,350.7305
197410,9.1988,8.5239,8.1603,6.9309,6.407,30.3838,30.3419,29.1101,29.5909,26.3008,73.7861,69.151,67.42,62.0902,60.1618,197.7149,175.611,169.5599,157.3945,130.7427,1572.9868,1287.5646,477.6664,538.1916,319.7401
197411,9.5158,9.5531,8.8459,7.6026,6.8922,32.9192,32.1528,31.5043,32.2661,29.344,80.2087,76.5928,75.4971,67.2538,67.9325,221.5653,200.2397,198.6669,178.6302,141.033,1869.6847,1478.4197,572.0954,579.5798,359.7275
197412,9.3103,8.8554,8.2829,7.2791,6.6207,32.4655,30.0337,29.8534,31.418,27.633,81.061,73.4477,74.3578,64.0453,64.9436,225.577,198.1816,188.6976,177.1255,135.5755,1774.9715,1409.9439,552.4416,546.9522,351.0908
197501,8.5881,8.4737,7.722,6.57,5.8955,29.8076,27.9251,27.6729,28.2687,25.3316,79.5522,70.9671,70.535,59.343,58.292,218.2378,191.8116,178.1355,172.8823,125.7552,1752.878,1375.4496,533.2948,528.0598,332.6281
197502,10.4694,10.3597,10.1597,8.5131,8.2646,35.3043,34.3878,34.9862,35.684,33.7327,96.785,84.1604,84.7389,75.4421,76.2152,262.9703,232.0498,214.932,206.6064,169.3207,1918.0134,1573.3722,605.2429,637.2756,398.687
197503,10.8343,10.8461,10.5579,8.8615,8.7036,36.1196,35.2164,35.6916,36.6901,36.3716,98.4968,88.8801,87.4206,80.0931,81.7975,267.8554,237.9354,221.7063,217.991,185.4636,2015.2181,1693.422,661.5028,685.9418,417.4133
197504,10.8442,11.4296,11.0132,9.757,9.9594,37.3131,36.6533,37.9295,39.7656,40.2366,102.9875,92.1792,94.3032,87.8712,88.854,271.3268,252.1586,238.734,236.5224,214.9323,2040.6922,1768.855,699.696,761.3078,427.3908
197505,11.1017,11.8208,11.3479,9.743,10.273,37.1456,37.1668,39.6042,41.145,41.5582,104.2453,96.5915,99.0292,92.2408,94.4336,275.7908,265.6361,250.651,253.2205,241.944,2144.245,1823.0235,766.1622,822.6997,475.7069
197506,11.4546,12.7448,12.0811,10.4832,11.0799,37.7542,38.3336,43.5817,45.806,45.0097,110.0037,98.7577,104.1676,99.8387,99.0217,297.182,280.9322,264.6725,263.655,256.1264,2263.6754,1889.0319,787.5251,900.184,509.1842
197507,9.395,10.106,10.5619,9.6409,9.3809,45.4782,45.5983,44.7377,43.8504,46.117,100.5317,105.3629,102.2607,103.5601,101.3063,297.465,282.4471,287.8971,283.2786,272.9632,2046.4775,2483.1015,1429.8484,946.1896,1120.7656
197508,9.4819,10.1789,10.5955,9.5207,9.1014,45.0251,44.7325,43.7883,42.8779,43.1594,98.1395,102.4701,96.435,98.6352,94.3915,283.4656,271.0377,269.9233,262.3767,244.4645,1931.5622,2292.0316,1325.9062,860.7937,1014.0281
197509,9.1089,9.751,9.8281,8.87,8.3963,43.9303,42.0683,41.6887,40.1545,40.2804,96.3095,97.6138,91.3457,93.2832,89.3684,273.1299,260.4909,263.3507,247.638,236.6572,1892.8813,2252.2516,1285.2554,822.9633,956.3463
197510,8.9199,9.4636,9.5315,8.5036,7.9134,42.3483,40.5841,40.2498,38.0495,38.3841,93.5692,94.518,87.1794,88.9796,83.001,265.0527,248.4618,253.2642,233.356,226.8051,1824.1529,2183.6458,1213.4825,781.3648,928.3004
197511,8.9162,9.5226,9.7055,8.4806,8.149,42.8612,41.5738,41.3804,38.7119,39.8511,94.7058,98.1118,88.7601,91.45,85.8028,274.3427,261.2415,270.5522,248.6294,249.0923,1904.1214,2365.7189,1295.8922,842.3798,994.8241
197512,8.9286,9.7066,10.0463,8.6931,8.3095,42.9059,42.8357,42.5522,39.8261,40.5335,96.0024,101.1238,91.2853,93.6226,88.2244,282.7994,267.3687,281.6837,258.8153,266.711,1925.0525,2456.7801,1321.8167,872.268,1063.6702
197601,8.9995,9.4757,9.8963,8.575,8.1974,42.5378,41.5127,41.793,38.5587,39.7475,96.4813,100.6566,91.1749,92.6415,88.5545,284.6295,268.0714,277.7131,253.4812,259.4897,1918.5777,2407.7301,1298.155,844.9661,1015.4713
197602,9.9546,11.1941,11.7722,10.4149,10.4093,47.0977,48.1395,49.6295,46.8059,48.1467,107.0542,116.1938,108.343,109.4643,107.8294,314.8488,305.0428,318.7017,297.5961,307.9131,2106.7668,2676.8158,1482.0694,974.2404,1163.6053
197603,10.5612,12.228,13.1226,11.5497,11.832,48.9574,51.6462,53.4156,50.1163,53.7106,109.6761,121.0745,114.8284,115.0094,117.1133,316.8,312.0766,334.0466,304.7309,321.6156,2067.3224,2626.2295,1489.1632,982.9607,1159.2185
197604,10.6941,12.2867,13.0951,11.5764,12.2585,49.362,52.1576,54.291,50.2775,54.0293,112.1102,122.8606,115.8669,116.0373,118.6133,320.4725,317.8033,339.8578,307.3545,325.1657,2136.358,2731.5089,1507.0668,994.5266,1181.564
197605,10.7937,12.255,12.9359,11.4376,11.7286,49.2494,53.1251,54.3544,48.82,51.7948,113.153,121.7249,115.3442,114.9874,115.0221,318.2247,319.1323,337.9539,299.7147,311.9193,2152.3103,2653.0795,1501.5207,972.1154,1115.6351
197606,10.6882,12.1616,12.6881,11.1511,11.077,48.9239,52.0535,53.547,47.2939,49.7418,113.3584,118.2162,114.1432,113.216,109.7696,312.2955,308.9565,334.9377,296.3122,305.791,2142.19,2608.0561,1473.0126,966.3804,1096.1913
197607,10.5614,12.0624,11.381,11.346,10.6215,55.2927,52.7439,52.8795,52.8934,51.4784,125.5904,129.2698,117.273,132.0634,117.897,340.4091,338.0223,344.6543,327.5927,286.1081,2314.6481,2624.9742,1418.5608,1141.9939,963.862
197608,10.7245,12.1816,11.5013,11.4068,10.4008,56.5427,53.171,53.8503,52.6615,50.6799,125.4687,130.4995,118.2809,131.7356,115.1288,346.1301,338.6359,341.2353,323.5348,283.1442,2315.0219,2587.3081,1409.7384,1127.793,888.4384
197609,10.749,11.9687,11.3539,11.1329,10.0698,55.9967,51.9168,52.3339,51.2724,48.903,124.8256,128.9047,119.3426,127.2972,108.9236,349.6708,338.4807,334.4077,314.6515,275.4691,2322.769,2587.4393,1382.6605,1100.9168,866.3103
197610,10.8562,12.0949,11.6248,11.379,10.2379,57.5952,53.2395,54.3932,52.8831,50.2243,128.3853,131.506,120.1331,130.7883,112.3514,361.045,343.4426,338.8561,323.1033,278.3591,2411.7606,2629.2537,1405.4889,1119.4669,880.1573
197611,10.9369,11.8405,11.4705,11.1807,9.8319,57.4278,52.3758,53.0648,51.5177,48.3884,129.8735,128.7694,118.2241,126.791,107.862,362.1364,334.4464,337.2996,313.9192,262.421,2376.5447,2576.2492,1359.5005,1079.3907,816.1198
197612,11.0798,12.0676,11.8512,11.5689,10.1764,58.5333,53.176,54.9494,54.3184,50.8523,133.8162,132.7661,123.7179,131.8089,114.1593,373.856,338.6986,349.321,325.4372,274.3765,2367.2787,2531.0137,1348.4401,1099.9987,806.8903
197701,11.6462,13.093,12.8831,12.7977,11.3592,63.8941,57.4228,60.4027,59.7152,55.724,142.7213,143.8288,134.8192,142.651,122.7279,402.7108,364.7369,374.2085,354.531,296.966,2487.1636,2653.445,1458.4151,1146.7808,853.4496
197702,12.1326,13.6177,13.36,13.2077,11.8467,65.4441,58.4493,60.7987,59.9765,56.1903,144.9227,142.9777,135.6448,141.4898,120.0893,400.5032,356.4639,361.281,342.8096,278.2982,2432.7641,2470.9067,1362.0735,1084.1596,727.1051
197703,12.1497,13.7527,13.385,13.1272,11.6639,65.1098,58.1316,60.519,59.0335,54.9055,141.3532,141.3893,132.1591,139.1132,115.3597,391.3451,346.2871,356.3499,333.154,265.0526,2392.5896,2425.9025,1335.9986,1046.0531,710.8498
197704,12.1919,14.0287,13.6215,13.1865,11.6492,64.0374,59.3475,60.3755,59.4318,54.5338,141.8044,141.9472,130.6059,139.9168,115.2872,390.9747,344.6115,366.5794,331.4875,268.6573,2369.7244,2372.6034,1313.0665,1052.5609,687.3241
197705,12.285,14.2876,14.0734,13.4765,11.7645,64.4332,59.3604,61.699,61.7957,55.3524,142.7448,145.9044,134.7001,140.6889,117.6792,398.2829,350.8406,369.9924,335.5094,263.8853,2400.7533,2318.914,1333.0576,1075.7585,668.022
197706,12.3326,14.262,14.2081,13.4846,11.5725,64.3343,59.1523,61.1861,61.4919,54.9879,141.334,144.5944,133.66,140.0037,118.2824,402.004,344.56,361.2185,332.413,261.3467,2375.1713,2234.0407,1307.9613,1069.6028,646.7011
197707,12.2548,14.8778,13.5502,13.4965,11.4924,62.4654,63.0632,63.5513,61.1398,62.525,139.2836,149.6743,136.5462,144.1382,131.3992,384.7023,348.4352,362.1967,342.1025,328.892,2320.7877,2420.3821,1435.0962,1139.4615,1039.3354
197708,12.3926,14.9489,13.583,13.7849,11.5599,63.5844,63.1938,63.6731,60.151,62.5243,139.7843,147.6641,134.9927,141.8261,130.2057,379.7829,342.7025,354.9727,335.6138,320.3632,2292.762,2381.9459,1417.8793,1121.702,1009.9252
